addr_full,brand,brand_wikidata,city,country,email,extras,housenumber,lat,lon,name,opening_hours,phone,postcode,ref,state,store_url,street,website
"ул. Неделина, д. 31А, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,52.600021,39.578891,,,74955321300,,5611,,,,https://www.pochtabank.ru/
"пр-т Кирова, д. 58/8, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,58.73545,29.848861,,,74955321300,,5612,,,,https://www.pochtabank.ru/
"ул. Королева, д. 13, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.486025,53.499158,,,74955321300,,5613,,,,https://www.pochtabank.ru/
"ул. Революционная, д. 55, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,57.38125,41.281378,,,74955321300,,5614,,,,https://www.pochtabank.ru/
"ул. Гагарина, д. 2, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,52.652777,41.873368,,,74955321300,,5615,,,,https://www.pochtabank.ru/
"ул. Ленина, д. 3, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,46.471727,41.544324,,,74955321300,,5616,,,,https://www.pochtabank.ru/
"ул. Свердлова, д. 2, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,59.092792,28.161645,,,74955321300,,5617,,,,https://www.pochtabank.ru/
"ул. Воровского, д. 21, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.151523,61.390786,,,74955321300,,5618,,,,https://www.pochtabank.ru/
"ул. Комсомольская, д. 12, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,59.137536,37.928587,,,74955321300,,5619,,,,https://www.pochtabank.ru/
"ул. Центральная, д. 16, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.187363,44.124753,,,74955321300,,5620,,,,https://www.pochtabank.ru/
"ул. Мира, д. 37, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.443591,61.264743,,,74955321300,,5622,,,,https://www.pochtabank.ru/
"ул. Черняховского, д. 32, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.719836,20.509221,,,74955321300,,5623,,,,https://www.pochtabank.ru/
"пр-т Ленина, д. 1, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,67.61557,33.669908,,,74955321300,,5624,,,,https://www.pochtabank.ru/
"ул. 78 Добровольческой бригады, д.11, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,56.042049,92.910441,,,74955321300,,5625,,,,https://www.pochtabank.ru/
"ул. Тимошенкова, д. 191, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.9734,92.938,,,74955321300,,5626,,,,https://www.pochtabank.ru/
"ул. Энтузиастов, д. 8, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,56.121928,93.344309,,,74955321300,,5627,,,,https://www.pochtabank.ru/
"ул. Карла Либкнехта, д. 148, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,52.273737,104.313745,,,74955321300,,5628,,,,https://www.pochtabank.ru/
"ул. Мира, д. 19, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,46.095473,47.737116,,,74955321300,,5629,,,,https://www.pochtabank.ru/
"ул. Александра Невского, д. 87, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,69.008176,33.092345,,,74955321300,,5630,,,,https://www.pochtabank.ru/
"пр-т Героев Североморцев, д. 61/21, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,69.008682,33.101786,,,74955321300,,5631,,,,https://www.pochtabank.ru/
"ул. Красная, д. 22, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,44.634034,40.725105,,,74955321300,,5632,,,,https://www.pochtabank.ru/
"ул. 9 Апреля, д. 7, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.715004,20.52212,,,74955321300,,5633,,,,https://www.pochtabank.ru/
"ул. Воронова, д. 21, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,56.057428,92.951782,,,74955321300,,5634,,,,https://www.pochtabank.ru/
"ул. Комсомольская, д. 4, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.962634,92.379519,,,74955321300,,5635,,,,https://www.pochtabank.ru/
"ул. Бебеля, д. 164, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,56.870986,60.551059,,,74955321300,,5636,,,,https://www.pochtabank.ru/
"ул. Октябрьская, д. 292, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,45.126271,42.025821,,,74955321300,,5637,,,,https://www.pochtabank.ru/
"пр-т Вагоностроителей, д. 70А, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,57.915585,60.134878,,,74955321300,,5638,,,,https://www.pochtabank.ru/
"пр-т Кирова, д. 36, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,56.466773,84.968427,,,74955321300,,5639,,,,https://www.pochtabank.ru/
"ул. Ленинского Комсомола, д. 30, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,69.406443,32.444318,,,74955321300,,5640,,,,https://www.pochtabank.ru/
"ул. Партизанская, д. 40, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,64.597411,40.587906,,,74955321300,,5643,,,,https://www.pochtabank.ru/
"пр-т Дзержинского, д. 11, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,64.549351,40.571646,,,74955321300,,5644,,,,https://www.pochtabank.ru/
"ул. Лебедева, д. 14, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,64.538248,39.79852,,,74955321300,,5645,,,,https://www.pochtabank.ru/
"ул. Ленина, д. 2, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.77378,20.61084,,,74955321300,,5646,,,,https://www.pochtabank.ru/
"ул. Гоголя, д. 184, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.045181,82.955895,,,74955321300,,5647,,,,https://www.pochtabank.ru/
"Октябрьский пр-т, д. 91/97, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.689583,37.871481,,,74955321300,,5648,,,,https://www.pochtabank.ru/
"ул. Грибоедова, д. 3, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.627918,39.76548,,,74955321300,,5649,,,,https://www.pochtabank.ru/
"пр-т Ветеранов, д. 141, корп.1, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,59.835831,30.145125,,,74955321300,,5650,,,,https://www.pochtabank.ru/
"6-й мкр., д. 3, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.381296,39.053053,,,74955321300,,5651,,,,https://www.pochtabank.ru/
"ул. Есенина, д. 37/2, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.621356,39.755733,,,74955321300,,5652,,,,https://www.pochtabank.ru/
"пр-т Культуры, д. 12А, корп. 1, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,60.03927,30.367413,,,74955321300,,5653,,,,https://www.pochtabank.ru/
"пр-т Энгельса, д. 133Е, корп. 1, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,60.049213,30.334122,,,74955321300,,5654,,,,https://www.pochtabank.ru/
"пр-т Стачек, д. 105, корп. 1, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,59.855182,30.240562,,,74955321300,,5655,,,,https://www.pochtabank.ru/
"ул. Мира, д. 24А, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,44.997916,41.126311,,,74955321300,,5656,,,,https://www.pochtabank.ru/
"ул. имени В.И.Ленина, д. 7, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.10674,54.101568,,,74955321300,,5657,,,,https://www.pochtabank.ru/
"пр-т Октября, д. 43, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,53.629116,55.917899,,,74955321300,,5658,,,,https://www.pochtabank.ru/
"ул. Куйбышева, д. 14, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,53.90379,51.220698,,,74955321300,,5659,,,,https://www.pochtabank.ru/
"пр-т Металлургов, д. 21, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,53.753853,87.11733237,,,74955321300,,5661,,,,https://www.pochtabank.ru/
"Почтовый пер., д. 1, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,56.168977,92.679475,,,74955321300,,5662,,,,https://www.pochtabank.ru/
"Задонский пр-д, д. 36, корп.2, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.620215,37.758033,,,74955321300,,5663,,,,https://www.pochtabank.ru/
"пр-т Андропова, д. 38, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.674082,37.661608,,,74955321300,,5664,,,,https://www.pochtabank.ru/
"ул. Трофимова, д. 15, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.703155,37.672792,,,74955321300,,5665,,,,https://www.pochtabank.ru/
"ул. Советская, д. 4, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.360616,48.847951,,,74955321300,,5666,,,,https://www.pochtabank.ru/
"ул. Учительская, д. 20, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.077705,82.970978,,,74955321300,,5667,,,,https://www.pochtabank.ru/
"ул. Каляева, д. 26, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,58.354729,60.039109,,,74955321300,,5668,,,,https://www.pochtabank.ru/
"ул. Воровского, д. 102, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,58.596229,49.604799,,,74955321300,,5669,,,,https://www.pochtabank.ru/
"ул. Свободы, д. 125, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,58.592566,49.676907,,,74955321300,,5670,,,,https://www.pochtabank.ru/
"ул. Карла Маркса, д. 26, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,58.612033,49.668059,,,74955321300,,5671,,,,https://www.pochtabank.ru/
"пл. Ленина, д. 2, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,52.844707,32.670829,,,74955321300,,5672,,,,https://www.pochtabank.ru/
"ул. Дзержинского, д. 64/2, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,51.725128,36.180367,,,74955321300,,5673,,,,https://www.pochtabank.ru/
"ул. Некрасова, д. 13, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,59.121227,31.670869,,,74955321300,,5674,,,,https://www.pochtabank.ru/
"ул. 10 лет Октября, д. 193, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.987606,73.433016,,,74955321300,,5675,,,,https://www.pochtabank.ru/
"ул. 6-я Парковая, д. 13, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.790798,37.790058,,,74955321300,,5676,,,,https://www.pochtabank.ru/
"ул. Щербаковская, д. 35, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.782835,37.729619,,,74955321300,,5677,,,,https://www.pochtabank.ru/
"ул. Ленина, д. 55А, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.573149,42.055834,,,74955321300,,5678,,,,https://www.pochtabank.ru/
"ул. Мошкарина, д. 12, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,52.925927,36.015041,,,74955321300,,5679,,,,https://www.pochtabank.ru/
"Средний В.О. пр-т, д. 33А, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,59.943078,30.277247,,,74955321300,,5680,,,,https://www.pochtabank.ru/
"пр-т КИМа, д. 4, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,59.948888,30.24217,,,74955321300,,5681,,,,https://www.pochtabank.ru/
"Морская наб., д. 15, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,59.940097,30.210439,,,74955321300,,5682,,,,https://www.pochtabank.ru/
"ул. Солдатова, д. 32, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,57.973842,56.234573,,,74955321300,,5683,,,,https://www.pochtabank.ru/
"ул. Карла Маркса, д. 59, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,56.842846,62.709683,,,74955321300,,5684,,,,https://www.pochtabank.ru/
"ул. Ленина, д. 275, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,56.761827,61.414914,,,74955321300,,5685,,,,https://www.pochtabank.ru/
"ул. Ленина, д. 39, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,45.339775,42.843297,,,74955321300,,5686,,,,https://www.pochtabank.ru/
"ул. Мирошниченко, д. 2, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,56.027791,92.756182,,,74955321300,,5687,,,,https://www.pochtabank.ru/
"Петровский бул., д. 22, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,47.109921,39.419063,,,74955321300,,5688,,,,https://www.pochtabank.ru/
"пр-т Степана Разина, д. 8, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,53.533142,49.297036,,,74955321300,,5689,,,,https://www.pochtabank.ru/
"ул. Генерала Кусимова, д. 17, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.715603,55.842916,,,74955321300,,5690,,,,https://www.pochtabank.ru/
"ул. Софьи Перовской, д. 15, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.698614,55.990096,,,74955321300,,5691,,,,https://www.pochtabank.ru/
"ул. Кемская, д. 8/24, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,61.754871,34.448855,,,74955321300,,5692,,,,https://www.pochtabank.ru/
"ул. Рябикова, д. 24, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.283938,48.298927,,,74955321300,,5693,,,,https://www.pochtabank.ru/
"ул. Мурысева, д. 59В, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,53.478673,49.464339,,,74955321300,,5694,,,,https://www.pochtabank.ru/
"ул. Комсомольская, д. 164, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,52.050791,47.373043,,,74955321300,,5695,,,,https://www.pochtabank.ru/
"ул. Карла Маркса, д. 45, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,51.7134,46.737988,,,74955321300,,5696,,,,https://www.pochtabank.ru/
"ул. Ипподромная, д. 17, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,51.585704,45.981328,,,74955321300,,5697,,,,https://www.pochtabank.ru/
"ул. Ломоносова, д. 18, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,51.596816,45.964269,,,74955321300,,5698,,,,https://www.pochtabank.ru/
"Светлый пр-д, д. 2, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,51.770506,36.196824,,,74955321300,,5699,,,,https://www.pochtabank.ru/
"ул. Санкт-Петербургская, д. 8, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,57.993968,31.348922,,,74955321300,,5700,,,,https://www.pochtabank.ru/
"ул. Максима Горького, д. 71, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,59.133159,37.922847,,,74955321300,,5701,,,,https://www.pochtabank.ru/
"ул. Халтуринская, д. 13, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.802199,37.724975,,,74955321300,,5702,,,,https://www.pochtabank.ru/
"бул. Маршала Рокоссовского, д. 33/12, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.81652,37.714528,,,74955321300,,5703,,,,https://www.pochtabank.ru/
"ул. Сокольнический Вал, д.24, корп.3, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.790848,37.664662,,,74955321300,,5704,,,,https://www.pochtabank.ru/
"ул. Ленина, д. 7, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,57.372831,61.389905,,,74955321300,,5705,,,,https://www.pochtabank.ru/
"Советский пр-т, 19, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,59.41175,56.787917,,,74955321300,,5706,,,,https://www.pochtabank.ru/
"ул. Пушкина, 50, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,44.148211,43.475226,,,74955321300,,5707,,,,https://www.pochtabank.ru/
"ул. Гагарина, д. 151, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.33999,86.140315,,,74955321300,,5708,,,,https://www.pochtabank.ru/
"бул. Профсоюзов, д. 16, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,48.777038,44.777361,,,74955321300,,5709,,,,https://www.pochtabank.ru/
"ул. Пети Калмыкова, д. 6А, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.238916,61.368454,,,74955321300,,5710,,,,https://www.pochtabank.ru/
"ул. Ташкентская, д. 15/22, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.703946,37.817861,,,74955321300,,5711,,,,https://www.pochtabank.ru/
"Рязанский пр-т, д. 67/2, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.719303,37.78589,,,74955321300,,5712,,,,https://www.pochtabank.ru/
"ул. Молостовых, д. 1Б, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.764688,37.833222,,,74955321300,,5713,,,,https://www.pochtabank.ru/
"ул. Салтыковская, д. 27, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.739058,37.872676,,,74955321300,,5714,,,,https://www.pochtabank.ru/
"пр-т Ленина, д. 2, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,56.131074,47.246057,,,74955321300,,5715,,,,https://www.pochtabank.ru/
"ул. 60 лет Октября, д. 1, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,50.56415,36.560794,,,74955321300,,5716,,,,https://www.pochtabank.ru/
"Московский пр-т, д. 10, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,51.682709,39.185124,,,74955321300,,5717,,,,https://www.pochtabank.ru/
"ул. Красногвардейская, д. 6, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,57.886827,34.052312,,,74955321300,,5718,,,,https://www.pochtabank.ru/
"ул. Даргомыжского, д. 22, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,56.28994,43.948386,,,74955321300,,5719,,,,https://www.pochtabank.ru/
"ул. Коммунистическая, д. 50, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,52.533831,31.927823,,,74955321300,,5720,,,,https://www.pochtabank.ru/
"ул. Куйбышева, д. 33, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,52.983178,49.431442,,,74955321300,,5721,,,,https://www.pochtabank.ru/
"пр-т 50 лет Октября, д. 54, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,53.121626,48.398533,,,74955321300,,5722,,,,https://www.pochtabank.ru/
"ул. Мира, д. 21А, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,51.310587,39.21431,,,74955321300,,5723,,,,https://www.pochtabank.ru/
"ул. Блусевич, д. 21, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.943034,73.401018,,,74955321300,,5724,,,,https://www.pochtabank.ru/
"ул. Дом Связи, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.918624,82.983131,,,74955321300,,5725,,,,https://www.pochtabank.ru/
"ул. Седова, д. 91А, корп. 1, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,59.867796,30.441489,,,74955321300,,5726,,,,https://www.pochtabank.ru/
"Московский пр-т, д. 75, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,59.90348,30.318069,,,74955321300,,5727,,,,https://www.pochtabank.ru/
"ул. Интернациональная, д. 12/14, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.575185,39.545375,,,74955321300,,5728,,,,https://www.pochtabank.ru/
"ул. Турку, д. 24А, корп. 2, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,59.868171,30.402672,,,74955321300,,5729,,,,https://www.pochtabank.ru/
"ул. Олеко Дундича, д. 36, корп. 1, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,59.834623,30.423459,,,74955321300,,5730,,,,https://www.pochtabank.ru/
"3-й квартал, д. 4, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.577939,37.90348,,,74955321300,,5731,,,,https://www.pochtabank.ru/
"ул. Мизерова, д. 101, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,56.613574,57.77866,,,74955321300,,5732,,,,https://www.pochtabank.ru/
"пр-т Мира, 14, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,58.079419,55.749339,,,74955321300,,5733,,,,https://www.pochtabank.ru/
"ул. Советская, д. 53, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,45.205992,39.690058,,,74955321300,,5734,,,,https://www.pochtabank.ru/
"ул. Карельская, д. 19, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,61.703007,30.690367,,,74955321300,,5735,,,,https://www.pochtabank.ru/
"ул. Абрикосовая, д. 25, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,43.617871,39.745425,,,74955321300,,5736,,,,https://www.pochtabank.ru/
"ул. Отрадная, д. 14, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,53.376603,51.346974,,,74955321300,,5738,,,,https://www.pochtabank.ru/
"ул. Ленина, д. 54, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.368037,50.645255,,,74955321300,,5739,,,,https://www.pochtabank.ru/
"пл. Ленина, д. 8, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,50.19791,39.563683,,,74955321300,,5740,,,,https://www.pochtabank.ru/
"Финский пер., д. 9, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,59.956431,30.354594,,,74955321300,,5741,,,,https://www.pochtabank.ru/
"пр-т Ветеранов, д. 78, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,59.832937,30.215769,,,74955321300,,5742,,,,https://www.pochtabank.ru/
"Петербургское ш., д. 13/1, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,59.737341,30.396097,,,74955321300,,5743,,,,https://www.pochtabank.ru/
"Красносельское ш., д. 35, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,59.703984,30.368375,,,74955321300,,5744,,,,https://www.pochtabank.ru/
"ул. Генерала Хазова, д. 20, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,59.73848,30.412123,,,74955321300,,5745,,,,https://www.pochtabank.ru/
"пр-т Юных Пионеров, д. 142, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,53.229759,50.255198,,,74955321300,,5746,,,,https://www.pochtabank.ru/
